Class,ALT,L8 NDWI med,L8 NIR mean,L8 Temp max,L8 Temp mean,L8 Temp min,TPI,Elevation,Slope
Deep,0.767851,0.179493914,0.314285794,302.4007376,283.3615524,232.4612124,-1.1802368,371.04803,1.988766
Deep,0.767873,0.13343033,0.43892675,304.6053605,274.2800604,162.665244,0.55752563,235.49298,0.4335069
Deep,0.767874,0.037928908,0.361631354,319.3336087,277.8664037,189.7427984,0.33955383,215.17773,1.3035
Deep,0.767924,0.18866001,0.38782735,300.8797187,275.959345,223.5709423,-0.73365784,201.31956,6.1140428
Deep,0.76795,0.069839654,0.398139609,304.7591714,275.2039797,150.0014799,-0.24490356,188.65292,0.49423206
Deep,0.768131,0.093186772,0.37622125,307.6542343,276.3259448,206.7201037,-0.527359,188.10774,0.9084032
Deep,0.768159,0.198192983,0.464449359,302.7220315,275.384094,239.4168831,-0.06479728,1.4835941,0.70541644
Deep,0.768163,0.115523776,0.337874219,305.1009734,276.3714472,224.7433232,-0.22113037,342.21124,0.81045085
Deep,0.768187,0.228362063,0.383479102,308.0917409,281.7923735,216.1196587,-0.60665894,231.25462,0.11385041
Deep,0.76822,0.325397866,0.34165402,303.5286842,287.6713501,259.9284211,-1.0102844,139.72679,1.9563265
Deep,0.768256,0.106669759,0.309464141,304.2977387,284.1703007,210.2953527,-0.30285645,185.36008,0.94219655
Deep,0.768262,0.190952726,0.331476,302.6707612,281.51561,216.0615524,-1.6056519,187.51709,1.1298083
Deep,0.768309,0.230313198,0.318526543,304.7420813,281.9305067,210.3363689,-0.6843872,155.65875,5.478826
Deep,0.768341,0.24312936,0.374902539,307.254326,280.4918703,232.4372862,-0.3521576,216.83063,2.4168668
Deep,0.768379,0.18681248,0.354898105,305.1590797,282.223945,236.0808955,3.2172546,408.49094,1.5289061
Deep,0.768394,0.128710695,0.345766833,309.6811202,278.0934504,202.3484562,0.05316162,208.34494,0.505801
Deep,0.768417,0.243547365,0.37693185,300.7259078,275.0919199,191.3116696,-0.37768555,205.88354,1.8938367
Deep,0.768477,0.180963878,0.3982575,307.7089227,278.894548,237.7899055,0.21640015,285.67038,3.9955604
Deep,0.76854,0.399465966,0.397174167,303.0091452,285.5033932,241.9257097,0.5122223,135.99944,0.71167606
Deep,0.76865,0.185237515,0.3137902,303.9730268,281.9285068,241.6625222,0.4719696,200.38713,4.1658344
Deep,0.768717,0.231971051,0.3899949,305.4769556,281.1471702,233.9617231,0.33929443,448.66263,3.6748924
Deep,0.768726,0.162599935,0.3808,299.1091843,281.8893064,247.7568519,0.9754021,-3.668969,1.4150757
Deep,0.76879,0.249432408,0.365607778,307.5482757,285.1237858,242.4315767,-1.1716614,283.08267,0.22688141
Deep,0.768809,0.106979352,0.326136875,302.0452635,283.417909,244.9438214,2.375998,2.3366475,1.8362994
Deep,0.768819,0.248209368,0.389210703,309.821259,282.3757868,201.3162141,9.68512,138.64532,1.2458339
Deep,0.769039,0.14778506,0.394453469,303.6824951,279.5845473,234.7615398,1.8197556,81.71997,3.114361
Deep,0.769148,0.165446188,0.403468214,306.9740484,277.3065226,213.433095,-0.72036743,273.97784,0.5939807
Deep,0.769169,0.281333035,0.354076875,301.4266019,279.5694516,174.9530259,0.14356995,142.10394,4.209273
Deep,0.769296,0.178632614,0.3997057,307.6405623,275.9073911,193.2018346,-0.17401123,223.15619,0.20033701
Deep,0.769303,0.098990255,0.2819155,307.4081369,279.8578703,237.0379411,-0.14582825,151.73245,0.58009887
Deep,0.769387,0.202501206,0.425555291,303.1287759,270.2183305,206.5697109,0.0851593,86.7122,0.5380715
Deep,0.769401,0.186018479,0.349684609,305.7333071,285.146359,240.1859376,-2.4592829,-3.886356,0.68185836
Deep,0.769426,0.096702412,0.380534167,312.9419113,275.3180182,193.1232202,-1.071991,201.34549,3.1664732
Deep,0.769438,0.134467503,0.32349165,307.4730793,282.8466553,150.0014799,-0.3604126,164.74002,0.2838909
Deep,0.769494,0.22243417,0.432356116,303.2484066,272.2979913,194.281929,9.141083,363.29858,8.044976
Deep,0.769597,0.047948851,0.369192304,314.439004,285.3462922,233.1345623,-1.1680298,179.73045,0.8326632
Deep,0.769662,0.123627075,0.323633537,301.9393049,277.9929902,228.8210211,-0.5348687,5.0653725,1.2597188
Deep,0.769665,0.165557971,0.342891462,301.5804128,282.051056,182.8965043,-3.3819733,133.30867,1.596111
Deep,0.769837,0.213060719,0.329648731,307.3055963,282.755431,210.9857927,-0.28805542,239.66586,0.68456507
Deep,0.769851,0.204443771,0.413706875,304.7967696,281.9779127,245.4155082,1.810216,17.067566,1.3099736
Deep,0.769863,0.212662653,0.32224865,306.915942,286.4974425,227.0060524,-0.26229858,159.36739,1.3731709
Deep,0.76991,0.124348766,0.324979853,308.9257378,280.5722566,171.7024888,-0.4290924,175.33081,1.1755038
Deep,0.769942,0.228636749,0.481664107,304.5540902,271.5786202,182.7563655,2.2243652,281.44122,2.0218797
Deep,0.769976,0.252888239,0.341309052,308.4677231,287.5964679,252.8428656,-0.54525757,249.00015,0.17483598
Deep,0.77012,0.05238893,0.342890833,313.0547059,285.8028325,220.2007746,-2.2164001,270.1549,0.36405492
Deep,0.770132,0.142066421,0.383894426,314.609905,276.7092743,226.8488235,3.4471436,272,4.098985
Deep,0.770135,0.257018715,0.437315365,301.2351928,275.417962,150.0014799,0.31321716,246.52399,1.0486928
Deep,0.770205,0.109690838,0.336148115,306.232338,279.076001,232.6936377,-0.2845993,80.524826,0.95115453
Deep,0.770209,0.125002885,0.349585208,302.1102059,275.372602,210.1278697,0.031326294,177.59189,2.2616315
Deep,0.770266,0.170125963,0.270670234,309.6674481,283.6690267,236.1287478,-4.0104065,376.48395,3.7617497
Deep,0.770344,0.170875264,0.344247717,309.653776,283.6544583,256.9786698,-0.5545044,540.1031,1.6139773
Deep,0.770382,0.215656761,0.376264219,300.5071545,282.0422628,239.1639496,1.601017,10.19363,1.2910023
Deep,0.770404,0.106111569,0.357133284,314.0527678,282.252649,170.1643798,-0.831131,188.26556,0.7201144
Deep,0.770419,0.247699974,0.37829129,307.8798237,280.8936737,216.9809998,-0.68115234,573.7906,3.732568
Deep,0.770423,0.164359651,0.38941724,303.1629561,275.6800814,150.0014799,0.323349,237.49745,3.5661523
Deep,0.770493,0.073342605,0.346114766,303.6175527,277.8051997,178.4086441,-3.2244568,201.59651,1.7901449
Deep,0.770503,0.111873185,0.418200833,312.9521653,278.4526394,198.8142235,0.62771606,225.70488,5.714695
Deep,0.770544,0.219193734,0.4360585,302.1375501,274.4982782,202.1638831,-0.18737793,209.462,1.416437
Deep,0.770578,-0.122274896,0.276003266,305.5897503,282.3937434,229.832755,-1.5759888,392.5874,0.46077147
Deep,0.770674,0.078848357,0.347448611,316.5410863,278.496397,203.0628223,-0.9417572,208.21461,2.1903446
Deep,0.770729,0.05056184,0.339568484,315.2319847,281.2545685,222.0259973,0.4836731,295.99515,1.9639392
Deep,0.77073,0.167507783,0.34651025,309.2675398,276.7999045,224.8629539,-3.070053,179.47336,0.7152113
Deep,0.770808,0.033550531,0.333702767,306.6083202,282.9603159,234.6658353,-2.676117,413.45056,2.1280832
Deep,0.770824,0.120313904,0.301419875,302.5545485,280.6364383,236.3885173,-0.14759254,19.083235,0.39883423
Deep,0.770881,0.240221115,0.52237375,302.8929325,271.1730854,193.6906115,12.65332,470,17.562807
Deep,0.770889,0.203634838,0.345098889,305.377833,284.7435176,230.0549263,-7.477936,395.82465,2.4608724
Deep,0.770903,0.233491929,0.371028125,302.9373667,282.7846431,245.7436381,1.7221737,25.56704,4.2736316
Deep,0.77095,0.323733955,0.3300625,303.0980137,286.4371098,240.4969774,-1.6252136,141.47682,1.7215565
Deep,0.770985,0.272383791,0.307306667,303.5799545,286.3408081,236.3748453,0.341568,142.87222,1.1397963
Deep,0.770995,0.263752862,0.317348192,303.3714553,281.9558247,178.5453649,-0.25187683,136.48726,1.0697937
Deep,0.771038,0.291550544,0.313563359,304.9471625,280.4319481,215.5488494,-1.7577515,176.97678,24.84875
Deep,0.771043,0.127167675,0.313661328,298.7913085,281.9665323,250.6348247,2.0350666,-4.0759587,5.540538
Deep,0.771179,0.330718417,0.382987598,303.7337654,286.2865828,253.6495183,-0.011917114,137.10052,0.2526603
Deep,0.771195,0.099541923,0.350942035,306.8578357,281.1228477,230.2839336,-1.0967865,169.2142,2.1957893
Deep,0.771217,0.183925033,0.480262449,306.7963113,272.1606078,211.9325842,0.129982,101.10687,0.13132595
Deep,0.771246,0.254811079,0.38460125,307.2303999,286.4209762,254.6954325,-1.7380829,138.69409,0.3825532
Deep,0.771248,0.153934758,0.38449655,302.5272043,274.8803445,150.0014799,-0.81707764,209.12817,2.6740105
Deep,0.771253,0.211858288,0.372997378,297.4837036,276.8771973,244.0606689,-0.18079281,8.6440935,3.112716
Deep,0.771303,0.22781682,0.510565,304.4720577,269.4417029,195.9533407,-11.848877,543,16.00083
Deep,0.771345,0.210853507,0.523945,303.9012484,268.3364396,150.0014799,-1.7652588,674.95984,3.2458458
Deep,0.771347,0.284280278,0.412354531,302.0623536,274.8101241,150.0014799,-0.20991516,254.72787,0.45851713
Deep,0.771376,0.227319235,0.285389122,305.7982495,289.5754951,231.9519274,0.061691284,144.87148,1.5990204
Deep,0.771388,0.219201263,0.397443125,303.658569,282.769029,248.9873391,1.7518959,21.345972,1.023298
Deep,0.771509,0.080341574,0.3629625,313.6152612,283.6979536,216.170929,-3.023529,267.5972,0.7826148
Deep,0.771525,0.087842339,0.386104237,313.1640826,278.764492,196.3600851,0.021270752,174.20018,0.21499558
Deep,0.771543,0.097971382,0.312040592,310.668928,282.7016989,228.2399577,0.9541702,75.81486,1.0280954
Deep,0.771547,0.252866658,0.27317985,305.4530295,282.6642698,150.0014799,-0.2150116,159.78459,0.8841852
Deep,0.771563,0.041790225,0.370375833,314.5483807,280.1910651,203.5721073,-0.8095856,230.33359,2.978615
Deep,0.771681,0.065425342,0.383844894,304.9984328,279.2071447,206.429572,-0.94918823,451.3812,1.5203321
Deep,0.771738,0.187521689,0.305235266,306.7279509,282.0633732,217.531301,-0.10850525,164.62837,4.4371853
Deep,0.771744,0.045790168,0.355092788,319.2994285,280.0313742,175.9510877,-0.70925903,203.48389,1.7645934
Deep,0.771753,0.115305891,0.328232635,304.1986161,279.5596342,232.4270322,-0.8352356,150.78656,2.318065
Deep,0.771815,0.0849254,0.384417969,302.3392132,283.9061518,241.2762859,0.02505064,-5.3859143,0.50675666
Deep,0.771878,0.240587068,0.352313284,302.1067879,274.149731,150.0014799,0.14421082,231.31439,0.21421918
Deep,0.771921,0.218998178,0.482016806,298.8072205,274.7632446,245.3796997,-7.758087,313.3847,19.184393
Deep,0.771975,0.208767602,0.378045815,306.6425004,281.1155382,233.418258,-0.032043457,570.09644,1.2155467
Deep,0.772024,0.146977192,0.33629125,308.3344203,283.6002901,239.413465,-1.9335327,545.0335,4.9641623
Deep,0.772046,0.019549364,0.319135833,299.8440586,281.2876281,243.3202619,-0.39328003,363.6857,0.5028883
Deep,0.772162,0.172643068,0.447747347,306.8236555,273.7827025,212.6196063,0.4425354,148.6734,1.3962718
Deep,0.772243,0.181410819,0.400994375,301.0027674,279.7921666,251.0552412,0.89990425,18.124582,0.30329686
Deep,0.772261,0.14264312,0.285379231,302.5272043,281.7386489,158.5362758,-1.6929474,138.58403,1.7793802
Deep,0.772331,0.097756617,0.340410099,308.6659683,281.9999704,230.5642113,-0.09901428,58.9236,0.3879351
Deep,0.772396,0.117065297,0.414204082,307.2133098,273.583411,210.5858844,0.2756424,104.39484,0.1803216
Deep,0.772433,0.197073714,0.29614235,308.1771914,286.222497,216.9878358,-0.119125366,156.15573,0.6242714
Deep,0.772454,0.236883071,0.51453875,305.8631919,271.0170217,194.2477488,1.3545532,627.79297,1.111468
Deep,0.772499,0.106053748,0.3736225,313.7793262,283.1238766,222.8463221,0.31939697,692.7628,1.0409532
Deep,0.772655,0.087517687,0.362615886,307.596128,284.0824868,227.9836062,-1.3222656,372.22693,0.03495302
Deep,0.772669,0.289762804,0.336787969,305.9520604,281.0341605,225.2457721,-2.540451,148.16588,10.722497
Deep,0.7728,0.188271549,0.295410603,307.1244412,286.2555433,241.6625222,0.70401,186.1241,1.1202677
Deep,0.772804,0.257969011,0.56637375,304.3934433,268.7396882,189.2847837,5.3423767,496.7838,1.1765194
Deep,0.772844,0.199991576,0.405142459,311.1440328,272.1939578,150.0014799,0.75019455,47.83928,1.916934
Deep,0.772849,0.202881147,0.327860603,305.716217,281.4110304,216.2905597,1.097641,178.41415,1.256322
Deep,0.772849,0.104131247,0.306635938,295.7253445,279.119108,240.9139758,4.347849,-1.5855147,11.450633
Deep,0.772857,0.15605433,0.387799609,305.8597738,279.2935872,211.0199729,-0.90641785,201.3511,2.9932964
Deep,0.772884,0.036285078,0.36397495,309.9989961,276.1443966,192.924975,-0.18153381,223.86943,1.8513293
Deep,0.772905,0.243068755,0.393150417,310.5663874,287.2723221,246.242669,-0.74261475,138.31693,0.16905716
Deep,0.772913,0.253069872,0.350728276,300.0217957,275.4656203,177.1234686,-0.7285309,234.50742,0.56869286
Deep,0.772918,0.169952143,0.288805,301.9119607,288.0190041,259.579783,-2.1272583,138.90344,3.7389932
Deep,0.772927,0.213216307,0.361677649,301.8982887,274.0608114,150.0014799,-0.02128601,231.93538,0.34612465
Deep,0.773105,0.199835718,0.3698396,304.3353369,273.4558505,202.6868401,1.9199677,172.05273,2.8409023
Deep,0.77311,0.099040206,0.382015918,307.250908,282.3300809,226.3600467,-1.7088623,406.3785,8.104552
Deep,0.773113,0.180420446,0.434018266,304.6292866,279.6270768,230.7863826,-5.8679504,419.27133,2.8272645
Deep,0.773119,0.059078759,0.293558621,310.8535011,283.7418843,196.6950511,-1.8643494,271.9473,0.930955
Deep,0.77312,0.256164987,0.34090575,310.3031998,285.7827943,214.971204,-0.27503967,183.90819,1.0600011
Deep,0.773154,0.248467353,0.323125308,307.6132181,286.6640684,172.4271091,-0.9151459,135.74908,0.14316359
Deep,0.773157,0.231136956,0.246787819,304.0789854,282.5122974,216.1094047,-0.017410278,139.05977,0.62220526
Deep,0.773174,0.185566652,0.276051654,309.2777938,283.2671875,219.062574,0.9794769,206.30153,8.491533
Deep,0.773205,0.211979193,0.419509898,302.8006459,278.9465634,236.4466237,5.845562,48.94245,0.98491776
Deep,0.77326,0.126288723,0.401166667,302.8963505,271.8910768,150.0014799,5.5594482,229.16699,2.148829
Deep,0.773262,0.218589641,0.397336419,306.7518771,271.0542609,186.0171566,-5.257889,222.45508,1.3435063
Deep,0.77332,0.144651373,0.505707245,306.4271652,269.58363,209.8817722,-0.6225128,97.98428,0.058467597
Deep,0.773328,0.173866828,0.343300313,304.8856381,284.007197,208.4017696,-3.05E-05,184.37238,1.7651998
Deep,0.773349,0.213761531,0.409420449,299.386044,273.7031293,221.5269664,0.023933291,1.5735388,0.5294825
Deep,0.773503,0.215809843,0.34121,308.7685089,283.3310602,229.0261023,0.5985718,300.45578,1.4309996
Deep,0.773509,0.137555496,0.279596563,310.6826001,283.3719794,225.90545,0.39201355,217.4893,0.30569258
Deep,0.77356,0.274829854,0.448791172,305.4188493,276.4783671,212.5580819,-4.709259,268.93182,5.7327676
Deep,0.773562,0.159833191,0.348933673,301.9700671,277.9845651,154.7696178,0.44104004,131.8823,1.4342734
Deep,0.773595,0.211426416,0.290552586,305.3846691,286.2373925,253.7110427,0.12132263,179.73407,0.5457571
Deep,0.773668,0.21858324,0.297582422,308.2660599,281.4630152,228.2365396,0.16672516,118.85869,1.6288384
Deep,0.773683,0.274221001,0.348339569,309.141073,284.955635,233.1926686,-0.71676636,269.86133,0.24572404
Deep,0.773771,0.197540663,0.424770417,303.2757507,273.1038006,150.0014799,-0.05041504,231.7265,1.5260382
Deep,0.773789,0.050785101,0.336109444,313.4682864,281.0318842,228.3766785,-4.543457,283.82086,16.671698
Deep,0.773804,0.246858376,0.54031125,303.6961672,271.6523074,193.9743072,-2.2511597,643.36865,5.951432
Deep,0.773916,0.199251173,0.417620109,310.333962,282.3839208,241.0438606,-0.6131592,574.6547,0.83874017
Deep,0.773923,0.189107584,0.39716965,302.1648942,276.5695983,229.0739545,-2.8550873,182.28673,1.4260403
Deep,0.773924,0.188379849,0.333477656,303.5252662,284.5095392,243.4911629,-0.2601359,-3.6228106,0.6012631
Deep,0.774129,0.160107564,0.381702234,306.2801903,283.0721254,243.9662677,-5.311737,387.30652,2.28124
Deep,0.774155,0.147830272,0.290343906,306.8339095,283.4121411,150.0014799,-1.0423279,186.80942,4.126043
Deep,0.774173,0.171128269,0.440980663,302.3426313,276.4700335,239.1024252,0.25640297,22.578543,0.3939188
Deep,0.774207,0.2220687,0.520665,306.5536319,271.295435,194.975787,2.7975464,637.5536,5.9587455
Deep,0.774229,0.212345624,0.419653913,306.5262877,281.1581891,231.1076764,0.61932373,585.1019,1.6370246
Deep,0.774251,0.061849284,0.331463081,307.5209316,280.5742952,232.2629672,-0.4278717,135.46704,2.2801285
Deep,0.774271,0.15404794,0.385554627,310.8329929,276.7422226,194.0973559,-4.3091736,144.64638,5.9613934
Deep,0.774301,0.208853553,0.52862625,303.6927492,272.1875382,195.7243334,3.809143,728.6812,10.35149
Deep,0.774303,0.135329632,0.359607602,299.5646057,280.4254761,249.2582092,0.5722122,91.99946,0.15008621
Deep,0.774375,0.178764904,0.423320238,294.302002,272.1751709,246.8828888,-0.05680847,112.50996,2.283061
Deep,0.774436,0.136694845,0.332480603,308.7582548,284.6573243,206.0706799,-0.363739,289.8092,2.8000512
Deep,0.774445,0.124463583,0.348177979,301.7205516,278.7412759,181.2353466,-3.9152832,425.7084,1.5100881
Deep,0.774451,0.129157089,0.35148115,308.0746508,275.7990399,194.3024371,0.26290894,233.09428,4.8459835
Deep,0.774536,0.177431618,0.347227181,306.399821,281.3305351,177.3866561,-1.3756256,138.5464,0.99096775
Deep,0.774539,0.08186987,0.329323208,306.4579273,280.5209092,238.1317075,-0.3518219,186.64719,0.40269443
Deep,0.774554,0.151965616,0.345356544,302.2161645,281.0754092,169.9251184,-0.5149994,132.35156,1.1722227
Deep,0.774569,0.180357454,0.323302656,311.017566,279.9999958,211.9599284,1.2213745,132.1585,0.25294
Deep,0.774583,0.079396899,0.476411875,303.5799545,272.1226735,200.8957977,13.262207,1193,32.358257
Deep,0.774678,0.190973303,0.434538526,301.105308,274.7617515,239.1639496,-0.1940844,1.5474963,0.6478009
Deep,0.774688,0.321287899,0.357144608,301.9837392,286.1726488,237.4481035,-1.6862335,138.95633,0.61774325
Deep,0.77475,0.246264687,0.363060255,301.618011,281.0519939,150.0014799,-2.3187256,128.51003,2.33687
Deep,0.774763,0.189315255,0.365117787,308.7035665,276.1569559,234.2351647,-0.39705658,120.41801,0.37374276
Deep,0.774778,0.235001513,0.3716766,305.381251,279.2675099,194.0529216,-0.48262024,232.7561,0.09468353
Deep,0.77479,0.273199369,0.483353516,301.8060021,267.3237346,189.2198413,0.8721237,111.34338,0.5349242
Deep,0.774844,0.256842772,0.362760561,304.3011567,281.4555993,150.0014799,-0.07839966,126.93684,0.37352476
Deep,0.774948,0.216934151,0.341431082,304.5472542,281.5097483,188.9258916,0.54437256,151.36238,0.28911212
Deep,0.77504,0.120615962,0.293031379,308.0712328,287.6256979,232.4509583,-0.541275,162.89825,1.1731409
Deep,0.775102,0.35265082,0.416827115,301.4778722,271.4985064,206.4056459,0.1874466,86.77428,1.0599684
Deep,0.775183,0.170430226,0.352446927,302.3939016,274.8603975,214.7592868,0.10140991,183.16344,7.983177
Deep,0.775213,0.232424593,0.479202639,301.5257245,275.5055409,223.7042451,-1.005022,9.336163,0.8333786
Deep,0.775228,0.118636151,0.368979375,305.8734459,277.1775367,218.5772151,0.009979248,245.76932,0.08890834
Deep,0.775258,0.160258869,0.435540417,305.5282259,272.9684263,150.0014799,-0.73368835,233.67996,0.12352276
Deep,0.775306,0.03406528,0.297233733,305.6922909,282.3718696,235.0691616,-0.6046448,404.1588,2.825088
Deep,0.775399,0.268138349,0.343810781,308.789017,275.0705701,228.5133993,-2.879898,165.6138,12.429122
Deep,0.775427,0.225513879,0.328580556,309.1068928,276.8119208,209.324635,-3.1150208,190.65868,0.5849029
Deep,0.775459,0.181741233,0.385475,302.814318,282.185606,240.0252906,-0.13779712,-1.5663795,2.7344427
